project,build_tool,name,category
hapifhir_hapi-fhir,maven,org.codehaus.mojo:build-helper-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.codehaus.mojo:license-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-compiler-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-deploy-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-deploy-plugin,native
hapifhir_hapi-fhir,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-deploy-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,ca.uhn.hapi.fhir:hapi-tinder-plugin,custom
hapifhir_hapi-fhir,maven,org.codehaus.mojo:build-helper-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-antrun-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-scm-publish-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.codehaus.mojo:license-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-compiler-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.codehaus.mojo:license-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.basepom.maven:duplicate-finder-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
hapifhir_hapi-fhir,maven,ca.uhn.hapi.fhir:hapi-tinder-plugin,custom
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-deploy-plugin,native
hapifhir_hapi-fhir,maven,org.codehaus.mojo:build-helper-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.codehaus.mojo:license-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-compiler-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.jacoco:jacoco-maven-plugin,external
hapifhir_hapi-fhir,maven,de.jpdigital:hibernate56-ddl-maven-plugin,external
hapifhir_hapi-fhir,maven,ca.uhn.hapi.fhir:hapi-tinder-plugin,custom
hapifhir_hapi-fhir,maven,org.codehaus.mojo:build-helper-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-resources-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-war-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-dependency-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-deploy-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-shade-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hapifhir_hapi-fhir,maven,org.apache.felix:maven-bundle-plugin,external
hapifhir_hapi-fhir,maven,org.codehaus.mojo:buildnumber-maven-plugin,external
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-antrun-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-war-plugin,native
hapifhir_hapi-fhir,maven,org.apache.maven.plugins:maven-deploy-plugin,native
steve-community_steve,maven,com.mycila:license-maven-plugin,external
steve-community_steve,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
steve-community_steve,maven,org.apache.maven.plugins:maven-surefire-plugin,native
steve-community_steve,maven,org.apache.maven.plugins:maven-pmd-plugin,native
steve-community_steve,maven,com.github.spotbugs:spotbugs-maven-plugin,external
steve-community_steve,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
steve-community_steve,maven,pl.project13.maven:git-commit-id-plugin,external
steve-community_steve,maven,org.codehaus.mojo:properties-maven-plugin,external
steve-community_steve,maven,org.apache.maven.plugins:maven-dependency-plugin,native
steve-community_steve,maven,org.apache.maven.plugins:maven-jar-plugin,native
steve-community_steve,maven,org.eclipse.jetty:jetty-jspc-maven-plugin,external
steve-community_steve,maven,org.flywaydb:flyway-maven-plugin,external
steve-community_steve,maven,org.jooq:jooq-codegen-maven,external
mjanicek_rembulan,maven,sg.enixsoft:capsule-maven-plugin,external
mjanicek_rembulan,maven,org.apache.maven.plugins:maven-compiler-plugin,native
mjanicek_rembulan,maven,org.apache.maven.plugins:maven-source-plugin,native
mjanicek_rembulan,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
mjanicek_rembulan,maven,org.apache.maven.plugins:maven-gpg-plugin,native
mjanicek_rembulan,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
mjanicek_rembulan,maven,org.apache.maven.plugins:maven-surefire-plugin,native
mjanicek_rembulan,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
mjanicek_rembulan,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
mjanicek_rembulan,maven,net.alchim31.maven:scala-maven-plugin,external
mjanicek_rembulan,maven,org.codehaus.mojo:javacc-maven-plugin,external
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-clean-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-resources-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-compiler-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-surefire-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-jar-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-source-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-shade-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-install-plugin,native
BentoBoxWorld_BentoBox,maven,org.apache.maven.plugins:maven-deploy-plugin,native
BentoBoxWorld_BentoBox,maven,org.jacoco:jacoco-maven-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.codehaus.mojo:jaxb2-maven-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.codehaus.mojo:build-helper-maven-plugin,external
oehf_ipf,maven,org.projectlombok:lombok-maven-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.codehaus.mojo:jaxb2-maven-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.codehaus.mojo:build-helper-maven-plugin,external
oehf_ipf,maven,org.projectlombok:lombok-maven-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.codehaus.gmavenplus:gmavenplus-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-compiler-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-release-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-resources-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-source-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-site-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-scm-publish-plugin,native
oehf_ipf,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
oehf_ipf,maven,org.apache.maven.plugins:maven-changes-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-surefire-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.apache.maven.plugins:maven-jar-plugin,native
oehf_ipf,maven,org.codehaus.gmavenplus:gmavenplus-plugin,external
oehf_ipf,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
mongock_mongock,maven,org.jetbrains.dokka:dokka-maven-plugin,external
mongock_mongock,maven,org.apache.maven.plugins:maven-surefire-plugin,native
mongock_mongock,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
mongock_mongock,maven,org.apache.maven.plugins:maven-surefire-plugin,native
mongock_mongock,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
mongock_mongock,maven,org.apache.maven.plugins:maven-jar-plugin,native
mongock_mongock,maven,org.apache.maven.plugins:maven-jar-plugin,native
mongock_mongock,maven,org.apache.maven.plugins:maven-jar-plugin,native
mongock_mongock,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
mongock_mongock,maven,org.apache.maven.plugins:maven-release-plugin,native
mongock_mongock,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
mongock_mongock,maven,org.apache.maven.plugins:maven-source-plugin,native
mongock_mongock,maven,org.apache.maven.plugins:maven-compiler-plugin,native
networknt_json-schema-validator,maven,org.apache.felix:maven-bundle-plugin,external
networknt_json-schema-validator,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
networknt_json-schema-validator,maven,org.apache.maven.plugins:maven-source-plugin,native
networknt_json-schema-validator,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
networknt_json-schema-validator,maven,org.apache.maven.plugins:maven-compiler-plugin,native
networknt_json-schema-validator,maven,org.apache.maven.plugins:maven-surefire-plugin,native
networknt_json-schema-validator,maven,org.jacoco:jacoco-maven-plugin,external
hazelcast_hazelcast-jet,maven,pl.project13.maven:git-commit-id-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-dependency-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-resources-plugin,native
hazelcast_hazelcast-jet,maven,com.googlecode.fmpp-maven-plugin:fmpp-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:javacc-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-dependency-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-compiler-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-source-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-surefire-plugin,native
hazelcast_hazelcast-jet,maven,com.github.spotbugs:spotbugs-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.xolstice.maven.plugins:protobuf-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.xolstice.maven.plugins:protobuf-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-shade-plugin,native
hazelcast_hazelcast-jet,maven,org.codehaus.mojo:license-maven-plugin,external
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
hazelcast_hazelcast-jet,maven,org.apache.maven.plugins:maven-jar-plugin,native
